municipio_id,uf_codigo,periodo_censo,periodo_corrente,rdpc_censo_municipio_reais_mes,rdpc_censo_uf_reais_mes,rdpc_pnad_uf_reais_mes,populacao_estimada_pessoas,rdpc_est_reais_mes,massa_renda_reais_mes
2504603,25,2022,2025,880.41,1097.81,1567.0,30007.0,1256.6860112405607,37709377.1392955
2504702,25,2022,2025,763.73,1097.81,1567.0,5124.0,1090.1384665834707,5585869.502773704
2504801,25,2022,2025,772.26,1097.81,1567.0,14987.0,1102.314079849883,16520381.114710197
2504850,25,2022,2025,882.3,1097.81,1567.0,1888.0,1259.383773148359,2377716.563704102
2504900,25,2022,2025,671.67,1097.81,1567.0,17821.0,958.7331960903982,17085584.287526987
2505006,25,2022,2025,693.24,1097.81,1567.0,7842.0,989.5219391333655,7759831.046683853
2505105,25,2022,2025,864.92,1097.81,1567.0,20208.0,1234.5757826946374,24948307.416693233
2505204,25,2022,2025,625.73,1097.81,1567.0,6890.0,893.1590256966143,6153865.687049673
2505238,25,2022,2025,661.45,1097.81,1567.0,6441.0,944.1452983667485,6081239.866780227
2505279,25,2022,2025,653.58,1097.81,1567.0,5415.0,932.9117606871864,5051717.184121114
2505303,25,2022,2025,745.84,1097.81,1567.0,2316.0,1064.6025086308196,2465619.409988978
2505352,25,2022,2025,566.06,1097.81,1567.0,5141.0,807.9868283218407,4153860.284402583
2505402,25,2022,2025,696.72,1097.81,1567.0,8314.0,994.4892467731211,8268183.597671729
2505501,25,2022,2025,649.3,1097.81,1567.0,3772.0,926.8025432451881,3495899.1931208493
2505600,25,2022,2025,720.93,1097.81,1567.0,6416.0,1029.046292163489,6602361.010520945
2505709,25,2022,2025,657.97,1097.81,1567.0,10638.0,939.177990726993,9990975.465353752
2505808,25,2022,2025,696.67,1097.81,1567.0,3360.0,994.4178774104809,3341244.0680992156
2505907,25,2022,2025,759.34,1097.81,1567.0,3036.0,1083.8722365436643,3290636.110146565
2506004,25,2022,2025,809.81,1097.81,1567.0,32599.0,1155.9124711926472,37681590.648409106
2506103,25,2022,2025,651.81,1097.81,1567.0,11307.0,930.3852852497243,10519866.420318633
2506202,25,2022,2025,854.92,1097.81,1567.0,2911.0,1220.3019101666043,3552298.8604949852
2506251,25,2022,2025,554.19,1097.81,1567.0,8398.0,791.0437416310656,6643185.342217688
2506301,25,2022,2025,1027.67,1097.81,1567.0,60057.0,1466.8830580883762,88096595.8196136
2506400,25,2022,2025,684.73,1097.81,1567.0,14141.0,977.3748736120095,13821058.087747427
2506509,25,2022,2025,777.68,1097.81,1567.0,3352.0,1110.0505187600768,3720889.338883777
2506608,25,2022,2025,719.73,1097.81,1567.0,5713.0,1027.3334274601252,5869155.871079695
2506707,25,2022,2025,599.58,1097.81,1567.0,10497.0,855.8328490358077,8983677.416328873
2506806,25,2022,2025,841.64,1097.81,1567.0,18234.0,1201.3462074493766,21905346.74663193
2506905,25,2022,2025,811.3,1097.81,1567.0,23558.0,1158.0392781993241,27281089.315819677
2507002,25,2022,2025,875.23,1097.81,1567.0,24766.0,1249.2921452710398,30939969.26978257
2507101,25,2022,2025,653.03,1097.81,1567.0,19165.0,932.1266976981445,17864208.16138494
2507200,25,2022,2025,675.15,1097.81,1567.0,10840.0,963.7005037301537,10446513.460434867
2507309,25,2022,2025,721.89,1097.81,1567.0,14969.0,1030.4165839261802,15424305.844790991
2507408,25,2022,2025,811.24,1097.81,1567.0,7728.0,1157.953634964156,8948665.691002997
2507507,25,2022,2025,1879.0,1097.81,1567.0,897633.0,2682.0606480174165,2407506145.6618176
2507606,25,2022,2025,753.84,1097.81,1567.0,8088.0,1076.0216066532462,8702862.754611455
2507705,25,2022,2025,673.57,1097.81,1567.0,17520.0,961.4452318707245,16844520.462375093
2507804,25,2022,2025,836.75,1097.81,1567.0,7019.0,1194.3662837831682,8383256.945874058
2507903,25,2022,2025,659.58,1097.81,1567.0,10255.0,941.4760842040063,9654837.243512085
2508000,25,2022,2025,626.11,1097.81,1567.0,9380.0,893.7014328526795,8382919.440158134
2508109,25,2022,2025,737.35,1097.81,1567.0,4489.0,1052.4839908545196,4724600.634945938
2508208,25,2022,2025,738.79,1097.81,1567.0,8123.0,1054.5394284985562,8566023.77769377
2508307,25,2022,2025,927.2,1097.81,1567.0,29209.0,1323.4734607992277,38657336.316484645
2508406,25,2022,2025,607.64,1097.81,1567.0,3316.0,867.3375902934023,2876091.449412922
2508505,25,2022,2025,619.98,1097.81,1567.0,7041.0,884.9515489929952,6230943.856459679
2508554,25,2022,2025,713.72,1097.81,1567.0,5107.0,1018.7548300707774,5202780.917171461
2508604,25,2022,2025,759.66,1097.81,1567.0,13088.0,1084.3290004645614,14191697.95808018
2508703,25,2022,2025,740.54,1097.81,1567.0,3599.0,1057.037356190962,3804277.4449312724
2508802,25,2022,2025,879.93,1097.81,1567.0,6288.0,1256.0008653592151,7897733.441378745
2508901,25,2022,2025,772.08,1097.81,1567.0,46966.0,1102.0571501443785,51759216.113680884
2509008,25,2022,2025,617.91,1097.81,1567.0,10699.0,881.9968573796923,9436484.377105327
2509057,25,2022,2025,547.14,1097.81,1567.0,9537.0,780.9806614988022,7448212.568714077
2509107,25,2022,2025,675.91,1097.81,1567.0,22170.0,964.7853180422843,21389290.500997443
2509156,25,2022,2025,737.18,1097.81,1567.0,7001.0,1052.241335021543,7366741.586485822
2509206,25,2022,2025,759.5,1097.81,1567.0,14756.0,1084.1006185041128,15996988.72664669
2509305,25,2022,2025,761.17,1097.81,1567.0,8650.0,1086.4843552162943,9398089.672620945
2509339,25,2022,2025,557.71,1097.81,1567.0,4759.0,796.0681447609333,3788488.3009172813
2509370,25,2022,2025,812.1,1097.81,1567.0,2584.0,1159.1811880015669,2995324.1897960487
2509396,25,2022,2025,653.01,1097.81,1567.0,6717.0,932.0981499530884,6260903.2732348945
2509404,25,2022,2025,685.55,1097.81,1567.0,14435.0,978.5453311593081,14125301.855284613
2509503,25,2022,2025,711.2,1097.81,1567.0,6144.0,1015.157814193713,6237129.610406172
2509602,25,2022,2025,588.45,1097.81,1567.0,4429.0,839.946028912107,3720120.9620517218
2509701,25,2022,2025,855.1,1097.81,1567.0,33886.0,1220.5588398721093,41359856.84790629
2509800,25,2022,2025,701.66,1097.81,1567.0,8909.0,1001.5405398019693,8922724.669095745
2509909,25,2022,2025,597.24,1097.81,1567.0,8935.0,852.492762864248,7617022.836192056
2510006,25,2022,2025,710.83,1097.81,1567.0,7394.0,1014.6296809101759,7502171.860649841
2510105,25,2022,2025,745.22,1097.81,1567.0,9840.0,1063.7175285340816,10466980.480775362
2510204,25,2022,2025,669.66,1097.81,1567.0,5897.0,955.8641477122636,5636730.879059219
2510303,25,2022,2025,859.4,1097.81,1567.0,4359.0,1226.6966050591634,5347170.501452893
2510402,25,2022,2025,506.11,1097.81,1567.0,6059.0,722.4149625162825,4377112.2578861555
2510501,25,2022,2025,705.86,1097.81,1567.0,3675.0,1007.5355662637432,3702693.2060192563
2510600,25,2022,2025,789.71,1097.81,1567.0,3000.0,1127.2219874113007,3381665.962233902
2510659,25,2022,2025,810.88,1097.81,1567.0,1745.0,1157.4397755531468,2019732.408340241
2510709,25,2022,2025,746.66,1097.81,1567.0,2580.0,1065.7729661781184,2749694.2527395454
2510808,25,2022,2025,1142.69,1097.81,1567.0,108104.0,1631.0611399058128,176324233.46837798
2510907,25,2022,2025,838.4,1097.81,1567.0,12172.0,1196.721472750294,14566493.766316578
2511004,25,2022,2025,803.95,1097.81,1567.0,3851.0,1147.54798189122,4419207.278263088
2511103,25,2022,2025,756.49,1097.81,1567.0,6980.0,1079.8041828731748,7537033.19645476
2511202,25,2022,2025,753.14,1097.81,1567.0,31356.0,1075.0224355762837,33708403.48992995
2511301,25,2022,2025,818.71,1097.81,1567.0,17088.0,1168.6162177425967,19969313.92878549
2511400,25,2022,2025,811.97,1097.81,1567.0,18862.0,1158.9956276587025,21860975.528898444
2511509,25,2022,2025,684.5,1097.81,1567.0,12889.0,977.0465745438646,12593153.29929587
2511608,25,2022,2025,631.44,1097.81,1567.0,6974.0,901.3094069101212,6285731.803791185
2511707,25,2022,2025,698.44,1097.81,1567.0,5539.0,996.9443528479429,5522074.770424756
2511806,25,2022,2025,705.61,1097.81,1567.0,9411.0,1007.1787194505425,9478558.928749057
2511905,25,2022,2025,792.24,1097.81,1567.0,17166.0,1130.8332771608932,19411884.035743892
2512002,25,2022,2025,675.29,1097.81,1567.0,18038.0,963.9003379455461,17386834.295861762
2512036,25,2022,2025,624.78,1097.81,1567.0,3934.0,891.803007806451,3508353.0327105783
2512077,25,2022,2025,838.02,1097.81,1567.0,4126.0,1196.1790655942286,4935434.824641787
2512101,25,2022,2025,933.34,1097.81,1567.0,33866.0,1332.23761853144,45117559.189185746
2512200,25,2022,2025,839.7,1097.81,1567.0,4032.0,1198.5770761789381,4832662.771153479
2512309,25,2022,2025,878.34,1097.81,1567.0,21674.0,1253.731319627258,27173372.62160119
2512408,25,2022,2025,699.33,1097.81,1567.0,14942.0,998.2147275029378,14915324.458348896
2512507,25,2022,2025,731.28,1097.81,1567.0,50698.0,1043.8197502300034,52919573.69716071
2512606,25,2022,2025,661.14,1097.81,1567.0,1803.0,943.7028083183793,1701496.163398038
2512705,25,2022,2025,855.49,1097.81,1567.0,18399.0,1221.1155209007024,22467304.469052024
2512721,25,2022,2025,566.4,1097.81,1567.0,5932.0,808.472139987794,4795856.7344075935
2512747,25,2022,2025,576.42,1097.81,1567.0,2945.0,822.774560260883,2423071.0799683006
2512754,25,2022,2025,669.38,1097.81,1567.0,4911.0,955.4644792814786,4692286.057751342
2512762,25,2022,2025,516.3,1097.81,1567.0,4989.0,736.9600386223481,3676693.6326868944
2512788,25,2022,2025,750.97,1097.81,1567.0,2063.0,1071.9250052377006,2211381.2858053762
2512804,25,2022,2025,677.3,1097.81,1567.0,8788.0,966.7693863236807,8495969.367012506
2512903,25,2022,2025,898.43,1097.81,1567.0,25500.0,1282.4075295360765,32701392.00316995
2513000,25,2022,2025,704.73,1097.81,1567.0,3435.0,1005.9226186680755,3455344.1951248394
2513109,25,2022,2025,636.36,1097.81,1567.0,11741.0,908.3321521939133,10664727.798908737
2513158,25,2022,2025,619.23,1097.81,1567.0,8113.0,883.8810085533927,7170926.622393675
2513208,25,2022,2025,784.35,1097.81,1567.0,6013.0,1119.571191736275,6731981.575910222
2513307,25,2022,2025,806.74,1097.81,1567.0,6023.0,1151.530392326541,6935667.552982757
2513356,25,2022,2025,715.43,1097.81,1567.0,3256.0,1021.1956622730709,3325013.076361119
2513406,25,2022,2025,1091.08,1097.81,1567.0,15418.0,1557.3936837886336,24011895.81665315
2513505,25,2022,2025,646.52,1097.81,1567.0,5090.0,922.834406682395,4697227.13001339
2513604,25,2022,2025,712.84,1097.81,1567.0,6618.0,1017.4987292883105,6733806.590430039
2513653,25,2022,2025,642.82,1097.81,1567.0,2607.0,917.5530738470228,2392060.8635191885
2513703,25,2022,2025,798.63,1097.81,1567.0,160852.0,1139.9542817063061,183363926.12102276
2513802,25,2022,2025,755.28,1097.81,1567.0,4492.0,1078.0770442972828,4842722.082983394
2513851,25,2022,2025,760.73,1097.81,1567.0,2708.0,1085.8563048250608,2940498.8734662645
2513901,25,2022,2025,768.83,1097.81,1567.0,33845.0,1097.4181415727676,37142117.00153032
2513927,25,2022,2025,710.23,1097.81,1567.0,4490.0,1013.7732485584938,4551841.886027637
2513943,25,2022,2025,736.91,1097.81,1567.0,2688.0,1051.855940463286,2827388.767965313
2513968,25,2022,2025,612.72,1097.81,1567.0,2624.0,874.5887175376431,2294920.7948187757
2513984,25,2022,2025,799.27,1097.81,1567.0,3176.0,1140.8678095481002,3623396.163124766
2514008,25,2022,2025,945.1,1097.81,1567.0,4345.0,1349.023692624407,5861507.9444530485
2514107,25,2022,2025,646.3,1097.81,1567.0,4359.0,922.5203814867782,4021266.342900866
2514206,25,2022,2025,704.78,1097.81,1567.0,7251.0,1005.9939880307156,7294462.407210719
2514305,25,2022,2025,647.02,1097.81,1567.0,4966.0,923.5481003087966,4586339.866133484
2514404,25,2022,2025,728.77,1097.81,1567.0,4056.0,1040.2370082254672,4219201.305362495
2514453,25,2022,2025,555.75,1097.81,1567.0,6137.0,793.2704657454387,4868300.848279757
2514503,25,2022,2025,820.53,1097.81,1567.0,19561.0,1171.2140625426987,22910118.27739773
2514552,25,2022,2025,600.8,1097.81,1567.0,3323.0,857.5742614842276,2849719.2709120885
2514602,25,2022,2025,706.28,1097.81,1567.0,3337.0,1008.1350689099206,3364146.7249524053
2514651,25,2022,2025,631.9,1097.81,1567.0,1750.0,901.9660050464106,1578440.5088312186
2514701,25,2022,2025,857.72,1097.81,1567.0,4283.0,1224.298594474454,5243670.880134086
2514800,25,2022,2025,702.98,1097.81,1567.0,3462.0,1003.4246909756698,3473856.280157769
2514909,25,2022,2025,964.15,1097.81,1567.0,7629.0,1376.2154197903099,10499147.437580274
2515005,25,2022,2025,666.13,1097.81,1567.0,7307.0,950.8254707098679,6947681.7144770045
2515104,25,2022,2025,790.63,1097.81,1567.0,11387.0,1128.5351836838797,12850630.136608338
2515203,25,2022,2025,649.4,1097.81,1567.0,3382.0,926.9452819704685,3134928.9436241244
2515302,25,2022,2025,745.51,1097.81,1567.0,53457.0,1064.1314708373943,56885276.03655459
2515401,25,2022,2025,565.48,1097.81,1567.0,10652.0,807.158943715215,8597857.06845447
2515500,25,2022,2025,799.81,1097.81,1567.0,14131.0,1141.6385986646142,16132495.037729662
2515609,25,2022,2025,775.82,1097.81,1567.0,3156.0,1107.3955784698628,3494940.445650887
2515708,25,2022,2025,808.7,1097.81,1567.0,3056.0,1154.3280713420356,3527626.586021261
2515807,25,2022,2025,753.33,1097.81,1567.0,6975.0,1075.2936391543165,7500173.133101357
2515906,25,2022,2025,675.36,1097.81,1567.0,4754.0,964.0002550532423,4582857.212523114
2515930,25,2022,2025,740.43,1097.81,1567.0,5332.0,1056.8803435931536,5635285.992038695
2515971,25,2022,2025,652.46,1097.81,1567.0,8646.0,931.3130869640466,8052132.949891147
2516003,25,2022,2025,839.65,1097.81,1567.0,27748.0,1198.505706816298,33256136.352738637
2516102,25,2022,2025,706.29,1097.81,1567.0,14409.0,1008.1493427824487,14526423.880152304
2516151,25,2022,2025,616.53,1097.81,1567.0,3476.0,880.0270629708239,3058974.0708865835
2516201,25,2022,2025,981.33,1097.81,1567.0,70066.0,1400.7379327934707,98144103.99910732
2516300,25,2022,2025,880.46,1097.81,1567.0,17852.0,1256.757380603201,22435632.758528344
2516409,25,2022,2025,650.92,1097.81,1567.0,7794.0,929.1149105947295,7241521.613175321
2516508,25,2022,2025,700.22,1097.81,1567.0,14358.0,999.4851021579328,14350607.096783599
2516607,25,2022,2025,663.48,1097.81,1567.0,14473.0,947.0428944899392,13706551.811952889
2516706,25,2022,2025,702.92,1097.81,1567.0,15129.0,1003.3390477405015,15179516.453266047
2516755,25,2022,2025,702.81,1097.81,1567.0,3082.0,1003.1820351426932,3091807.0323097804
2516805,25,2022,2025,789.08,1097.81,1567.0,10315.0,1126.3227334420349,11618018.995454589
2516904,25,2022,2025,952.63,1097.81,1567.0,15431.0,1359.7719186380157,20982640.47650322
2517001,25,2022,2025,654.31,1097.81,1567.0,9274.0,933.9537533817327,8661487.10886219
2517100,25,2022,2025,1170.44,1097.81,1567.0,2777.0,1670.6711361711045,4639453.745147157
2517209,25,2022,2025,639.99,1097.81,1567.0,4967.0,913.5135679215894,4537421.891866534
2517407,25,2022,2025,663.21,1097.81,1567.0,2323.0,946.6574999316823,2199085.372341298
2600054,26,2022,2025,846.62,1141.02,1548.0,104248.0,1148.593153494242,119738539.06546773
2600104,26,2022,2025,919.32,1141.02,1548.0,42672.0,1247.2238523426408,53221536.22716517
2600203,26,2022,2025,691.79,1141.02,1548.0,19409.0,938.5382552453068,18216088.996056158
2600302,26,2022,2025,705.78,1141.02,1548.0,24680.0,957.5182205395173,23631549.682915285
2600401,26,2022,2025,648.88,1141.02,1548.0,26981.0,880.3230793500552,23751997.00394384
2600500,26,2022,2025,664.95,1141.02,1548.0,43822.0,902.1249408424042,39532919.157595836
2600609,26,2022,2025,874.61,1141.02,1548.0,14460.0,1186.566650891308,17157753.771888312
2600708,26,2022,2025,690.2,1141.02,1548.0,37349.0,936.3811326707684,34972898.92412053
2600807,26,2022,2025,750.58,1141.02,1548.0,21134.0,1018.2975232686545,21520699.856759742
2600906,26,2022,2025,660.2,1141.02,1548.0,18335.0,895.6807067360783,16422305.758005995
2601003,26,2022,2025,715.39,1141.02,1548.0,10591.0,970.5559236472631,10279157.787348162
2601052,26,2022,2025,654.41,1141.02,1548.0,19996.0,887.8255245306831,17752959.18851554
2601102,26,2022,2025,739.65,1141.02,1548.0,90504.0,1003.4690014197822,90817958.50449596
2601201,26,2022,2025,1070.66,1141.02,1548.0,82487.0,1452.543934374507,119815991.51474996
2601300,26,2022,2025,636.98,1141.02,1548.0,12601.0,864.1785770626283,10889514.249566179
2601409,26,2022,2025,716.35,1141.02,1548.0,42083.0,971.8583372771731,40898714.40763527
2601508,26,2022,2025,699.08,1141.02,1548.0,10798.0,948.4284587474366,10241130.49755482
2601607,26,2022,2025,787.99,1141.02,1548.0,18648.0,1069.0509544092129,19935662.197823003
2601706,26,2022,2025,891.95,1141.02,1548.0,84033.0,1210.0914970815586,101687618.77425462
2601805,26,2022,2025,640.05,1141.02,1548.0,11961.0,868.3435873166114,10386257.64789399
2601904,26,2022,2025,924.11,1141.02,1548.0,65007.0,1253.7223536835463,81500729.04590629
2602001,26,2022,2025,682.16,1141.02,1548.0,36145.0,925.4734185202713,33451236.712415203
2602100,26,2022,2025,770.5,1141.02,1548.0,46202.0,1045.3226060892885,48295995.0465373
2602209,26,2022,2025,690.72,1141.02,1548.0,39289.0,937.0866067203029,36817195.69143398
2602308,26,2022,2025,709.58,1141.02,1548.0,39212.0,962.6736078245781,37748357.51001736
2602407,26,2022,2025,636.03,1141.02,1548.0,9417.0,862.8897302413629,8125832.589682915
2602506,26,2022,2025,773.01,1141.02,1548.0,8033.0,1048.7278750591577,8424431.020350214
2602605,26,2022,2025,675.81,1141.02,1548.0,51308.0,916.8584950307619,47042175.66303833
2602704,26,2022,2025,708.2,1141.02,1548.0,13276.0,960.8013882315823,12755599.230162486
2602803,26,2022,2025,568.15,1141.02,1548.0,53489.0,770.7982331598043,41229226.693484776
2602902,26,2022,2025,945.95,1141.02,1548.0,218049.0,1283.3522637640008,279833677.76147664
2603009,26,2022,2025,696.24,1141.02,1548.0,31762.0,944.5754850922859,30001606.557501186
2603108,26,2022,2025,751.83,1141.02,1548.0,20673.0,1019.9933743492664,21086323.027922384
2603207,26,2022,2025,638.0,1141.02,1548.0,30571.0,865.5623915444077,26461107.871904086
2603306,26,2022,2025,649.94,1141.02,1548.0,11453.0,881.7611610664144,10098810.577693645
2603405,26,2022,2025,734.95,1141.02,1548.0,5354.0,997.0926013566809,5338433.787663669
2603454,26,2022,2025,1097.38,1141.02,1548.0,156112.0,1488.794447073671,232418678.72156495
2603504,26,2022,2025,756.16,1141.02,1548.0,18018.0,1025.8678024925066,18484086.065309983
2603603,26,2022,2025,704.26,1141.02,1548.0,7962.0,955.456065625493,7607341.194510175
2603702,26,2022,2025,705.83,1141.02,1548.0,25103.0,957.5860545827419,24038282.72819057
2603801,26,2022,2025,632.03,1141.02,1548.0,18854.0,857.4630067834042,16166607.529894304
2603900,26,2022,2025,701.37,1141.02,1548.0,19533.0,951.5352579271179,18586338.193090394
2603926,26,2022,2025,646.68,1141.02,1548.0,12712.0,877.3383814481779,11152725.504969237
2604007,26,2022,2025,1015.04,1141.02,1548.0,83482.0,1377.085344691592,114961838.74554348
2604106,26,2022,2025,1147.39,1141.02,1548.0,405408.0,1556.6420571067995,631075143.0875534
2604155,26,2022,2025,604.46,1141.02,1548.0,13468.0,820.0593153494243,11044558.859126046
2604205,26,2022,2025,751.85,1141.02,1548.0,33086.0,1020.0205079665564,33748398.52658148
2604304,26,2022,2025,684.12,1141.02,1548.0,10843.0,928.1325130146711,10063740.83861808
2604403,26,2022,2025,658.43,1141.02,1548.0,13496.0,893.2793816059315,12055698.534153651
2604502,26,2022,2025,751.12,1141.02,1548.0,21258.0,1019.0301309354788,21662542.52342641
2604601,26,2022,2025,767.77,1141.02,1548.0,25416.0,1041.6188673292318,26473785.132039756
2604700,26,2022,2025,619.92,1141.02,1548.0,17670.0,841.0336015144344,14861063.738760056
2604809,26,2022,2025,678.09,1141.02,1548.0,10426.0,919.9517274017985,9591416.709891152
2604908,26,2022,2025,750.88,1141.02,1548.0,16215.0,1018.7045275280012,16518293.91386654
2605004,26,2022,2025,712.78,1141.02,1548.0,24343.0,967.0149865909449,23540045.818583373
2605103,26,2022,2025,857.53,1141.02,1548.0,39609.0,1163.3945417258242,46080894.40321817
2605152,26,2022,2025,775.81,1141.02,1548.0,17850.0,1052.5265814797285,18787599.479413155
2605202,26,2022,2025,822.04,1141.02,1548.0,62174.0,1115.2459378450858,69339300.93958037
2605301,26,2022,2025,647.76,1141.02,1548.0,33486.0,878.8035967818267,29427617.24183625
2605400,26,2022,2025,738.81,1141.02,1548.0,22222.0,1002.3293894936108,22273763.69332702
2605459,26,2022,2025,2566.14,1141.02,1548.0,3341.0,3481.433033601514,11631467.765262658
2605509,26,2022,2025,803.44,1141.02,1548.0,15955.0,1090.0116737655783,17391136.254929803
2605608,26,2022,2025,666.01,1141.02,1548.0,20776.0,903.5630225587632,18772425.356680866
2605707,26,2022,2025,843.67,1141.02,1548.0,31702.0,1144.5909449439973,36285822.136614606
2605806,26,2022,2025,794.41,1141.02,1548.0,14055.0,1077.7608455592365,15147928.68433507
2605905,26,2022,2025,707.33,1141.02,1548.0,17583.0,959.6210758794763,16873017.37718883
2606002,26,2022,2025,1128.17,1141.02,1548.0,151803.0,1530.566650891308,232344609.30525324
2606101,26,2022,2025,691.86,1141.02,1548.0,30420.0,938.6332229058212,28553222.64079508
2606200,26,2022,2025,839.04,1141.02,1548.0,85497.0,1138.3095125414102,97322048.39375295
2606309,26,2022,2025,697.41,1141.02,1548.0,7217.0,946.1628017037388,6828456.939895882
2606408,26,2022,2025,1029.73,1141.02,1548.0,92429.0,1397.014986590945,129124698.19561446
2606507,26,2022,2025,670.09,1141.02,1548.0,17570.0,909.098280485881,15972856.78813693
2606606,26,2022,2025,646.06,1141.02,1548.0,28825.0,876.4972393121943,25265032.923174
2606705,26,2022,2025,704.48,1141.02,1548.0,7334.0,955.7545354156807,7009503.762738602
2606804,26,2022,2025,880.67,1141.02,1548.0,123017.0,1194.7881369301151,146979252.24073198
2606903,26,2022,2025,691.37,1141.02,1548.0,11347.0,937.9684492822212,10643127.994005363
2607000,26,2022,2025,506.86,1141.02,1548.0,27758.0,687.6472629752327,19087712.725666508
2607109,26,2022,2025,728.49,1141.02,1548.0,4975.0,988.3284429720776,4916934.003786086
2607208,26,2022,2025,829.65,1141.02,1548.0,106539.0,1125.5702792238524,119917131.97823001
2607307,26,2022,2025,677.16,1141.02,1548.0,30720.0,918.6900141978231,28222157.236157127
2607406,26,2022,2025,662.99,1141.02,1548.0,4491.0,899.4658463480044,4039501.115948888
2607505,26,2022,2025,603.53,1141.02,1548.0,33995.0,818.7976021454489,27835024.484934535
2607604,26,2022,2025,871.13,1141.02,1548.0,25658.0,1181.8454014828837,30323789.31124783
2607653,26,2022,2025,728.38,1141.02,1548.0,36652.0,988.1792080769837,36218744.33443761
2607703,26,2022,2025,874.77,1141.02,1548.0,14236.0,1186.783719829626,16895053.03549456
2607752,26,2022,2025,745.48,1141.02,1548.0,29669.0,1011.3784508597571,30006587.25855813
2607802,26,2022,2025,625.18,1141.02,1548.0,17142.0,848.1697428616501,14539325.732134406
2607901,26,2022,2025,1141.05,1141.02,1548.0,684293.0,1548.0407004259348,1059313415.0165642
2607950,26,2022,2025,544.67,1141.02,1548.0,10440.0,738.943366461587,7714568.745858967
2608008,26,2022,2025,627.22,1141.02,1548.0,16328.0,850.9373718252091,13894105.407162014
2608057,26,2022,2025,826.57,1141.02,1548.0,14477.0,1121.3917021612244,16234387.672188045
2608107,26,2022,2025,727.48,1141.02,1548.0,28842.0,986.9581952989431,28465848.268812116
2608206,26,2022,2025,689.95,1141.02,1548.0,13416.0,936.0419624546458,12557938.968291529
2608255,26,2022,2025,651.62,1141.02,1548.0,12023.0,884.040384918757,10628817.547878215
2608305,26,2022,2025,802.92,1141.02,1548.0,16022.0,1089.3061997160435,17452863.93185045
2608404,26,2022,2025,613.2,1141.02,1548.0,14002.0,831.916706105064,11648497.718883106
2608453,26,2022,2025,736.67,1141.02,1548.0,18804.0,999.4260924436031,18793208.242309514
2608503,26,2022,2025,702.56,1141.02,1548.0,19863.0,953.1497081558605,18932412.653099857
2608602,26,2022,2025,631.35,1141.02,1548.0,12367.0,856.5404637955514,10592835.915759584
2608701,26,2022,2025,619.0,1141.02,1548.0,14333.0,839.7854551191041,12036644.928222118
2608750,26,2022,2025,740.89,1141.02,1548.0,24951.0,1005.1512856917495,25079529.729294844
2608800,26,2022,2025,731.14,1141.02,1548.0,41960.0,991.9236472629752,41621116.23915444
2608909,26,2022,2025,937.06,1141.02,1548.0,59236.0,1271.2913708786875,75306215.64536993
2609006,26,2022,2025,730.04,1141.02,1548.0,24642.0,990.4312983120366,24406208.053005204
2609105,26,2022,2025,730.09,1141.02,1548.0,11387.0,990.4991323552612,11278813.620129358
2609154,26,2022,2025,359.1,1141.02,1548.0,27046.0,487.1840984382395,13176381.126360625
2609204,26,2022,2025,663.74,1141.02,1548.0,9322.0,900.4833569963718,8394305.853920177
2609303,26,2022,2025,719.61,1141.02,1548.0,14605.0,976.2811168954095,14258585.712257456
2609402,26,2022,2025,783.46,1141.02,1548.0,57654.0,1062.9051900930747,61280735.82962613
2609501,26,2022,2025,908.93,1141.02,1548.0,32187.0,1233.1279381605932,39690688.945575014
2609600,26,2022,2025,1277.73,1141.02,1548.0,364717.0,1733.4718409843824,632226649.428301
2609709,26,2022,2025,685.96,1141.02,1548.0,22412.0,930.6288058053321,20857252.795709103
2609808,26,2022,2025,578.24,1141.02,1548.0,14129.0,784.4871430825052,11084018.844612716
2609907,26,2022,2025,725.6,1141.02,1548.0,68489.0,984.4076352737025,67421094.53226061
2610004,26,2022,2025,872.56,1141.02,1548.0,56475.0,1183.7854551191037,66854283.577851385
2610103,26,2022,2025,744.56,1141.02,1548.0,7104.0,1010.1303044644266,7175965.682915286
2610202,26,2022,2025,609.74,1141.02,1548.0,23337.0,827.2225903139297,19304893.59015618
2610301,26,2022,2025,567.51,1141.02,1548.0,12778.0,769.929957406531,9838164.995740654
2610400,26,2022,2025,704.76,1141.02,1548.0,18960.0,956.1344060577378,18128308.338854708
2610509,26,2022,2025,698.48,1141.02,1548.0,29744.0,947.6144502287428,28185844.207603727
2610608,26,2022,2025,1129.46,1141.02,1548.0,59924.0,1532.3167692064997,91822550.07793029
2610707,26,2022,2025,1197.17,1141.02,1548.0,365144.0,1624.1776305410947,593058716.7262975
2610806,26,2022,2025,566.96,1141.02,1548.0,23671.0,769.1837829310617,18207349.32576116
2610905,26,2022,2025,863.67,1141.02,1548.0,65481.0,1171.724562233791,76725696.05963087
2611002,26,2022,2025,745.92,1141.02,1548.0,36104.0,1011.9753904401324,36536359.49645054
2611101,26,2022,2025,1290.18,1141.02,1548.0,418444.0,1750.3625177472786,732428693.3762423
2611200,26,2022,2025,654.04,1141.02,1548.0,10792.0,887.3235526108218,9575995.779775988
2611309,26,2022,2025,774.09,1141.02,1548.0,26942.0,1050.1930903928067,28294302.241362996
2611408,26,2022,2025,660.57,1141.02,1548.0,14380.0,896.1826786559395,12887106.91907241
2611507,26,2022,2025,633.82,1141.02,1548.0,17731.0,859.8914655308408,15246735.575327339
